date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:02:51	572/572	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Aug%202025%2010:03:05%20GMT	https://sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE:14824@643454	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE_14824@643454	(from https://sibita.my.canva.site/_assets/video/d0e7fc8519232fde64ea5b56d44abe37.m3u)
13:02:52	572/572	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Aug%202025%2010:03:05%20GMT	https://sibita.my.canva.site/_assets/video/EXT-X-MAP:URI=%2236d2de58fdaa75b3afccf323402e028a.mp4%22,BYTERANGE=%22862@0%22	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/video/EXT-X-MAP_URI=_36d2de58fdaa75b3afccf323402e028a.mp4_,BYTERANGE=_862@0_	(from https://sibita.my.canva.site/_assets/video/ceb97ca0623ca181ad915f074e45953a.m3u)
13:02:52	572/572	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Aug%202025%2010:03:06%20GMT	https://sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE:87163@998	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE_87163@998	(from https://sibita.my.canva.site/_assets/video/ceb97ca0623ca181ad915f074e45953a.m3u)
13:02:52	572/572	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Aug%202025%2010:03:06%20GMT	https://sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE:111650@88161	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE_111650@88161	(from https://sibita.my.canva.site/_assets/video/ceb97ca0623ca181ad915f074e45953a.m3u)
13:02:53	1759237/1759237	---MC-	200	added ('OK')	video/mp4	date:Thu,%2014%20Aug%202025%2010:03:06%20GMT	https://sibita.my.canva.site/_assets/video/36d2de58fdaa75b3afccf323402e028a.mp4	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/video/36d2de58fdaa75b3afccf323402e028a.mp4	(from https://sibita.my.canva.site/_assets/video/ceb97ca0623ca181ad915f074e45953a.m3u)
13:02:53	572/572	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Aug%202025%2010:03:07%20GMT	https://sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE:114433@199811	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE_114433@199811	(from https://sibita.my.canva.site/_assets/video/ceb97ca0623ca181ad915f074e45953a.m3u)
13:02:53	572/572	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Aug%202025%2010:03:07%20GMT	https://sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE:117890@314244	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE_117890@314244	(from https://sibita.my.canva.site/_assets/video/ceb97ca0623ca181ad915f074e45953a.m3u)
13:02:53	572/572	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Aug%202025%2010:03:07%20GMT	https://sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE:123307@432134	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE_123307@432134	(from https://sibita.my.canva.site/_assets/video/ceb97ca0623ca181ad915f074e45953a.m3u)
13:02:53	572/572	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Aug%202025%2010:03:07%20GMT	https://sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE:626526@555441	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE_626526@555441	(from https://sibita.my.canva.site/_assets/video/ceb97ca0623ca181ad915f074e45953a.m3u)
13:02:54	572/572	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Aug%202025%2010:03:08%20GMT	https://sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE:534225@1181967	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE_534225@1181967	(from https://sibita.my.canva.site/_assets/video/ceb97ca0623ca181ad915f074e45953a.m3u)
13:02:54	572/572	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Aug%202025%2010:03:08%20GMT	https://sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE:43045@1716192	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE_43045@1716192	(from https://sibita.my.canva.site/_assets/video/ceb97ca0623ca181ad915f074e45953a.m3u)
13:02:54	572/572	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Aug%202025%2010:03:08%20GMT	https://sibita.my.canva.site/_assets/video/EXT-X-MAP:URI=%2274b441f5671462e3672cd15b0f33be7d.mp4%22,BYTERANGE=%22860@0%22	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/video/EXT-X-MAP_URI=_74b441f5671462e3672cd15b0f33be7d.mp4_,BYTERANGE=_860@0_	(from https://sibita.my.canva.site/_assets/video/44aaa6c3b249f0fd528df508c2d9ccbb.m3u)
13:02:54	572/572	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Aug%202025%2010:03:08%20GMT	https://sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE:241689@996	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE_241689@996	(from https://sibita.my.canva.site/_assets/video/44aaa6c3b249f0fd528df508c2d9ccbb.m3u)
13:02:55	572/572	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Aug%202025%2010:03:09%20GMT	https://sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE:329838@242685	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE_329838@242685	(from https://sibita.my.canva.site/_assets/video/44aaa6c3b249f0fd528df508c2d9ccbb.m3u)
13:02:56	572/572	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Aug%202025%2010:03:10%20GMT	https://sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE:342645@572523	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE_342645@572523	(from https://sibita.my.canva.site/_assets/video/44aaa6c3b249f0fd528df508c2d9ccbb.m3u)
13:02:56	572/572	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Aug%202025%2010:03:10%20GMT	https://sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE:351744@915168	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE_351744@915168	(from https://sibita.my.canva.site/_assets/video/44aaa6c3b249f0fd528df508c2d9ccbb.m3u)
13:02:57	572/572	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Aug%202025%2010:03:10%20GMT	https://sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE:358283@1266912	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE_358283@1266912	(from https://sibita.my.canva.site/_assets/video/44aaa6c3b249f0fd528df508c2d9ccbb.m3u)
13:02:57	572/572	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Aug%202025%2010:03:11%20GMT	https://sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE:1418208@1625195	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE_1418208@1625195	(from https://sibita.my.canva.site/_assets/video/44aaa6c3b249f0fd528df508c2d9ccbb.m3u)
13:02:58	572/572	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Aug%202025%2010:03:11%20GMT	https://sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE:1231346@3043403	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE_1231346@3043403	(from https://sibita.my.canva.site/_assets/video/44aaa6c3b249f0fd528df508c2d9ccbb.m3u)
13:02:58	572/572	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Aug%202025%2010:03:12%20GMT	https://sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE:112728@4274749	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE_112728@4274749	(from https://sibita.my.canva.site/_assets/video/44aaa6c3b249f0fd528df508c2d9ccbb.m3u)
13:02:58	572/572	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Aug%202025%2010:03:12%20GMT	https://sibita.my.canva.site/_assets/video/EXT-X-MAP:URI=%22d069612d15afb8cdf6e79e9232a0e796.mp4%22,BYTERANGE=%22862@0%22	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/video/EXT-X-MAP_URI=_d069612d15afb8cdf6e79e9232a0e796.mp4_,BYTERANGE=_862@0_	(from https://sibita.my.canva.site/_assets/video/2834e84adbcbc5d69faec6d96283ed75.m3u)
13:02:58	4387477/4387477	---MC-	200	added ('OK')	video/mp4	date:Thu,%2014%20Aug%202025%2010:03:09%20GMT	https://sibita.my.canva.site/_assets/video/74b441f5671462e3672cd15b0f33be7d.mp4	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/video/74b441f5671462e3672cd15b0f33be7d.mp4	(from https://sibita.my.canva.site/_assets/video/44aaa6c3b249f0fd528df508c2d9ccbb.m3u)
13:02:58	572/572	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Aug%202025%2010:03:12%20GMT	https://sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE:483042@998	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE_483042@998	(from https://sibita.my.canva.site/_assets/video/2834e84adbcbc5d69faec6d96283ed75.m3u)
13:02:59	572/572	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Aug%202025%2010:03:13%20GMT	https://sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE:735511@484040	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE_735511@484040	(from https://sibita.my.canva.site/_assets/video/2834e84adbcbc5d69faec6d96283ed75.m3u)
13:03:00	572/572	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Aug%202025%2010:03:14%20GMT	https://sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE:739614@1219551	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE_739614@1219551	(from https://sibita.my.canva.site/_assets/video/2834e84adbcbc5d69faec6d96283ed75.m3u)
13:03:00	572/572	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Aug%202025%2010:03:14%20GMT	https://sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE:744355@1959165	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE_744355@1959165	(from https://sibita.my.canva.site/_assets/video/2834e84adbcbc5d69faec6d96283ed75.m3u)
13:03:00	572/572	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Aug%202025%2010:03:14%20GMT	https://sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE:731554@2703520	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE_731554@2703520	(from https://sibita.my.canva.site/_assets/video/2834e84adbcbc5d69faec6d96283ed75.m3u)
13:03:01	572/572	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Aug%202025%2010:03:15%20GMT	https://sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE:2225041@3435074	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE_2225041@3435074	(from https://sibita.my.canva.site/_assets/video/2834e84adbcbc5d69faec6d96283ed75.m3u)
13:03:02	572/572	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Aug%202025%2010:03:15%20GMT	https://sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE:1909605@5660115	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE_1909605@5660115	(from https://sibita.my.canva.site/_assets/video/2834e84adbcbc5d69faec6d96283ed75.m3u)
13:03:02	572/572	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Aug%202025%2010:03:16%20GMT	https://sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE:172723@7569720	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/video/EXT-X-BYTERANGE_172723@7569720	(from https://sibita.my.canva.site/_assets/video/2834e84adbcbc5d69faec6d96283ed75.m3u)
13:03:04	7742443/7742443	---MC-	200	added ('OK')	video/mp4	date:Thu,%2014%20Aug%202025%2010:03:13%20GMT	https://sibita.my.canva.site/_assets/video/d069612d15afb8cdf6e79e9232a0e796.mp4	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/video/d069612d15afb8cdf6e79e9232a0e796.mp4	(from https://sibita.my.canva.site/_assets/video/2834e84adbcbc5d69faec6d96283ed75.m3u)
